date,market,treatment_arm,wave,treatment_start_day,day_index,post,days_since_treatment,base_price_eur,price_uplift_pct,price_eur,currency,fx_rate,price_local,bookings,revenue_eur,sessions,cr_checkout_to_sale,marketing_spend_eur,ltv_eur,churn_rate,gdp_per_capita,week_of_year,day_of_week,is_weekend
2024-03-25,PT,+15%,3,121,85,0,0,89.0,0.0,89.0,EUR,1.0058,89.52,136,12104.0,4375,0.0311,59.18,377.01,0.0597,24000,13,0,0
2024-03-26,PT,+15%,3,121,86,0,0,89.0,0.0,89.0,EUR,1.0044,89.39,138,12282.0,4643,0.0297,65.52,380.11,0.0574,24000,13,1,0
2024-03-27,PT,+15%,3,121,87,0,0,89.0,0.0,89.0,EUR,0.9961,88.65,146,12994.0,4002,0.0365,56.1,376.32,0.0683,24000,13,2,0
2024-03-28,PT,+15%,3,121,88,0,0,89.0,0.0,89.0,EUR,0.9969,88.72,141,12549.0,4271,0.033,54.37,374.8,0.0796,24000,13,3,0
2024-03-29,PT,+15%,3,121,89,0,0,89.0,0.0,89.0,EUR,0.9958,88.62,151,13439.0,4703,0.0321,50.93,382.27,0.0667,24000,13,4,0
2024-03-30,PT,+15%,3,121,90,0,0,89.0,0.0,89.0,EUR,1.0057,89.5,171,15219.0,5602,0.0305,65.97,371.91,0.0677,24000,13,5,1
2024-03-31,PT,+15%,3,121,91,0,0,89.0,0.0,89.0,EUR,0.99,88.11,178,15842.0,6051,0.0294,54.7,365.91,0.0614,24000,13,6,1
2024-04-01,PT,+15%,3,121,92,0,0,89.0,0.0,89.0,EUR,0.9923,88.32,140,12460.0,4760,0.0294,61.02,374.76,0.0558,24000,14,0,0
2024-04-02,PT,+15%,3,121,93,0,0,89.0,0.0,89.0,EUR,0.9892,88.04,138,12282.0,4838,0.0285,48.82,368.53,0.0664,24000,14,1,0
2024-04-03,PT,+15%,3,121,94,0,0,89.0,0.0,89.0,EUR,1.0055,89.49,148,13172.0,4732,0.0313,54.59,376.17,0.0571,24000,14,2,0
2024-04-04,PT,+15%,3,121,95,0,0,89.0,0.0,89.0,EUR,0.9991,88.92,167,14863.0,4571,0.0365,52.85,370.74,0.0666,24000,14,3,0
2024-04-05,PT,+15%,3,121,96,0,0,89.0,0.0,89.0,EUR,1.006,89.53,170,15130.0,5155,0.033,54.08,376.24,0.0672,24000,14,4,0
2024-04-06,PT,+15%,3,121,97,0,0,89.0,0.0,89.0,EUR,0.9973,88.76,184,16376.0,4980,0.0369,55.49,371.18,0.0649,24000,14,5,1
2024-04-07,PT,+15%,3,121,98,0,0,89.0,0.0,89.0,EUR,1.004,89.36,182,16198.0,5692,0.032,61.89,366.56,0.0625,24000,14,6,1
2024-04-08,PT,+15%,3,121,99,0,0,89.0,0.0,89.0,EUR,1.0059,89.52,163,14507.0,5281,0.0309,62.37,364.85,0.0704,24000,15,0,0
2024-04-09,PT,+15%,3,121,100,0,0,89.0,0.0,89.0,EUR,1.0086,89.76,158,14062.0,4820,0.0328,58.51,374.88,0.0553,24000,15,1,0
2024-04-10,PT,+15%,3,121,101,0,0,89.0,0.0,89.0,EUR,0.9907,88.17,161,14329.0,4970,0.0324,57.96,378.13,0.0604,24000,15,2,0
2024-04-11,PT,+15%,3,121,102,0,0,89.0,0.0,89.0,EUR,1.001,89.09,167,14863.0,4740,0.0352,53.75,369.44,0.0601,24000,15,3,0
2024-04-12,PT,+15%,3,121,103,0,0,89.0,0.0,89.0,EUR,1.0057,89.51,174,15486.0,5086,0.0342,52.5,373.92,0.056,24000,15,4,0
2024-04-13,PT,+15%,3,121,104,0,0,89.0,0.0,89.0,EUR,0.9988,88.89,180,16020.0,6854,0.0263,58.69,371.94,0.0676,24000,15,5,1
2024-04-14,PT,+15%,3,121,105,0,0,89.0,0.0,89.0,EUR,1.0086,89.76,175,15575.0,6312,0.0277,54.17,389.41,0.0742,24000,15,6,1
2024-04-15,PT,+15%,3,121,106,0,0,89.0,0.0,89.0,EUR,1.0083,89.74,167,14863.0,6284,0.0266,58.83,363.72,0.0742,24000,16,0,0
2024-04-16,PT,+15%,3,121,107,0,0,89.0,0.0,89.0,EUR,1.0019,89.17,176,15664.0,5822,0.0302,51.04,368.0,0.056,24000,16,1,0
2024-04-17,PT,+15%,3,121,108,0,0,89.0,0.0,89.0,EUR,0.9915,88.24,183,16287.0,5638,0.0325,57.84,364.67,0.0636,24000,16,2,0
2024-04-18,PT,+15%,3,121,109,0,0,89.0,0.0,89.0,EUR,1.0033,89.3,171,15219.0,5307,0.0322,57.21,364.05,0.0763,24000,16,3,0
2024-04-19,PT,+15%,3,121,110,0,0,89.0,0.0,89.0,EUR,1.0003,89.03,171,15219.0,6219,0.0275,51.6,365.87,0.0673,24000,16,4,0
2024-04-20,PT,+15%,3,121,111,0,0,89.0,0.0,89.0,EUR,1.0153,90.36,185,16465.0,6121,0.0302,54.32,368.44,0.0575,24000,16,5,1
2024-04-21,PT,+15%,3,121,112,0,0,89.0,0.0,89.0,EUR,1.0124,90.1,157,13973.0,5102,0.0308,55.03,376.77,0.0657,24000,16,6,1
2024-04-22,PT,+15%,3,121,113,0,0,89.0,0.0,89.0,EUR,0.9866,87.8,140,12460.0,4214,0.0332,58.02,372.34,0.0648,24000,17,0,0
2024-04-23,PT,+15%,3,121,114,0,0,89.0,0.0,89.0,EUR,0.9902,88.12,155,13795.0,4567,0.0339,58.76,373.08,0.058,24000,17,1,0
2024-04-24,PT,+15%,3,121,115,0,0,89.0,0.0,89.0,EUR,0.995,88.56,150,13350.0,4475,0.0335,61.57,375.05,0.0581,24000,17,2,0
2024-04-25,PT,+15%,3,121,116,0,0,89.0,0.0,89.0,EUR,1.0045,89.4,168,14952.0,6140,0.0274,57.69,363.18,0.0683,24000,17,3,0
2024-04-26,PT,+15%,3,121,117,0,0,89.0,0.0,89.0,EUR,1.0027,89.24,162,14418.0,5874,0.0276,60.19,379.57,0.0592,24000,17,4,0
2024-04-27,PT,+15%,3,121,118,0,0,89.0,0.0,89.0,EUR,1.0034,89.3,155,13795.0,4382,0.0354,57.33,372.71,0.0566,24000,17,5,1
2024-04-28,PT,+15%,3,121,119,0,0,89.0,0.0,89.0,EUR,0.9988,88.89,180,16020.0,6107,0.0295,60.01,356.46,0.0626,24000,17,6,1
2024-04-29,PT,+15%,3,121,120,0,0,89.0,0.0,89.0,EUR,0.9916,88.25,146,12994.0,4061,0.0359,57.46,365.16,0.0628,24000,18,0,0
2024-04-30,PT,+15%,3,121,121,1,0,89.0,15.0,102.35,EUR,1.0036,102.72,114,11667.9,3831,0.0298,52.26,386.01,0.0645,24000,18,1,0
2024-05-01,PT,+15%,3,121,122,1,1,89.0,15.0,102.35,EUR,1.0091,103.29,123,12589.05,3877,0.0317,65.91,370.86,0.0633,24000,18,2,0
2024-05-02,PT,+15%,3,121,123,1,2,89.0,15.0,102.35,EUR,0.9999,102.34,128,13100.8,3528,0.0363,49.97,377.46,0.0522,24000,18,3,0
2024-05-03,PT,+15%,3,121,124,1,3,89.0,15.0,102.35,EUR,1.0043,102.8,137,14021.95,4284,0.032,66.21,364.6,0.0667,24000,18,4,0
2024-05-04,PT,+15%,3,121,125,1,4,89.0,15.0,102.35,EUR,0.9907,101.4,184,18832.4,5750,0.032,55.08,373.77,0.066,24000,18,5,1
2024-05-05,PT,+15%,3,121,126,1,5,89.0,15.0,102.35,EUR,1.0023,102.59,189,19344.15,6422,0.0294,49.83,366.43,0.0503,24000,18,6,1
2024-05-06,PT,+15%,3,121,127,1,6,89.0,15.0,102.35,EUR,1.0013,102.49,160,16376.0,5703,0.0281,51.64,365.37,0.0551,24000,19,0,0
2024-05-07,PT,+15%,3,121,128,1,7,89.0,15.0,102.35,EUR,1.0067,103.03,150,15352.5,5069,0.0296,51.49,377.75,0.0538,24000,19,1,0
2024-05-08,PT,+15%,3,121,129,1,8,89.0,15.0,102.35,EUR,0.993,101.64,149,15250.15,4848,0.0307,56.58,375.7,0.0777,24000,19,2,0
2024-05-09,PT,+15%,3,121,130,1,9,89.0,15.0,102.35,EUR,1.0002,102.37,127,12998.45,4480,0.0283,56.16,359.81,0.0561,24000,19,3,0
2024-05-10,PT,+15%,3,121,131,1,10,89.0,15.0,102.35,EUR,1.0044,102.8,151,15454.85,5480,0.0276,62.32,371.26,0.0771,24000,19,4,0
2024-05-11,PT,+15%,3,121,132,1,11,89.0,15.0,102.35,EUR,1.0147,103.85,143,14636.05,4598,0.0311,59.43,373.78,0.0549,24000,19,5,1
2024-05-12,PT,+15%,3,121,133,1,12,89.0,15.0,102.35,EUR,0.9996,102.31,146,14943.1,4658,0.0313,53.64,379.46,0.0628,24000,19,6,1
2024-05-13,PT,+15%,3,121,134,1,13,89.0,15.0,102.35,EUR,1.0033,102.69,158,16171.3,4282,0.0369,60.43,357.5,0.0616,24000,20,0,0
2024-05-14,PT,+15%,3,121,135,1,14,89.0,15.0,102.35,EUR,0.9931,101.65,115,11770.25,3294,0.0349,62.85,377.06,0.0699,24000,20,1,0
2024-05-15,PT,+15%,3,121,136,1,15,89.0,15.0,102.35,EUR,0.9874,101.06,140,14329.0,4742,0.0295,68.9,367.39,0.0661,24000,20,2,0
2024-05-16,PT,+15%,3,121,137,1,16,89.0,15.0,102.35,EUR,0.9824,100.55,128,13100.8,4086,0.0313,60.74,371.8,0.0563,24000,20,3,0
2024-05-17,PT,+15%,3,121,138,1,17,89.0,15.0,102.35,EUR,1.0006,102.41,144,14738.4,4900,0.0294,46.48,367.42,0.0811,24000,20,4,0
2024-05-18,PT,+15%,3,121,139,1,18,89.0,15.0,102.35,EUR,0.9999,102.34,164,16785.4,5613,0.0292,49.92,373.93,0.063,24000,20,5,1
2024-05-19,PT,+15%,3,121,140,1,19,89.0,15.0,102.35,EUR,0.9972,102.07,119,12179.65,4099,0.029,51.62,378.48,0.0621,24000,20,6,1
2024-05-20,PT,+15%,3,121,141,1,20,89.0,15.0,102.35,EUR,0.9969,102.03,113,11565.55,3468,0.0326,63.04,359.06,0.0561,24000,21,0,0
2024-05-21,PT,+15%,3,121,142,1,21,89.0,15.0,102.35,EUR,1.0179,104.18,104,10644.4,3424,0.0304,57.82,367.13,0.0542,24000,21,1,0
2024-05-22,PT,+15%,3,121,143,1,22,89.0,15.0,102.35,EUR,0.9963,101.97,101,10337.35,3214,0.0314,60.84,361.3,0.0593,24000,21,2,0
2024-05-23,PT,+15%,3,121,144,1,23,89.0,15.0,102.35,EUR,1.0106,103.44,120,12282.0,4030,0.0298,69.52,371.7,0.0599,24000,21,3,0
2024-05-24,PT,+15%,3,121,145,1,24,89.0,15.0,102.35,EUR,0.9892,101.25,117,11974.95,3687,0.0317,60.05,385.97,0.0494,24000,21,4,0
2024-05-25,PT,+15%,3,121,146,1,25,89.0,15.0,102.35,EUR,1.0017,102.52,140,14329.0,5024,0.0279,58.68,384.5,0.0696,24000,21,5,1
2024-05-26,PT,+15%,3,121,147,1,26,89.0,15.0,102.35,EUR,0.9873,101.05,146,14943.1,5593,0.0261,54.89,377.67,0.0559,24000,21,6,1
2024-05-27,PT,+15%,3,121,148,1,27,89.0,15.0,102.35,EUR,1.0007,102.42,136,13919.6,3996,0.034,56.95,369.65,0.0713,24000,22,0,0
2024-05-28,PT,+15%,3,121,149,1,28,89.0,15.0,102.35,EUR,0.9802,100.32,129,13203.15,4460,0.0289,62.15,378.75,0.066,24000,22,1,0
2024-05-29,PT,+15%,3,121,150,1,29,89.0,15.0,102.35,EUR,1.0039,102.75,127,12998.45,3606,0.0352,56.14,370.03,0.0618,24000,22,2,0
2024-01-01,UK,+10%,2,106,1,0,0,89.0,0.0,89.0,GBP,0.8289,73.78,497,44233.0,16103,0.0309,221.06,365.13,0.0634,45000,1,0,0
2024-01-02,UK,+10%,2,106,2,0,0,89.0,0.0,89.0,GBP,0.8475,75.43,484,43076.0,13636,0.0355,201.27,363.08,0.0752,45000,1,1,0
2024-01-03,UK,+10%,2,106,3,0,0,89.0,0.0,89.0,GBP,0.8544,76.04,533,47437.0,16720,0.0319,224.21,367.93,0.0716,45000,1,2,0
2024-01-04,UK,+10%,2,106,4,0,0,89.0,0.0,89.0,GBP,0.8418,74.92,472,42008.0,14543,0.0325,226.56,388.25,0.0685,45000,1,3,0
2024-01-05,UK,+10%,2,106,5,0,0,89.0,0.0,89.0,GBP,0.832,74.05,507,45123.0,13363,0.0379,200.39,359.19,0.0669,45000,1,4,0
2024-01-06,UK,+10%,2,106,6,0,0,89.0,0.0,89.0,GBP,0.8573,76.3,543,48327.0,16633,0.0326,203.4,358.33,0.0716,45000,1,5,1
2024-01-07,UK,+10%,2,106,7,0,0,89.0,0.0,89.0,GBP,0.8428,75.01,482,42898.0,14140,0.0341,206.69,382.13,0.0533,45000,1,6,1
2024-01-08,UK,+10%,2,106,8,0,0,89.0,0.0,89.0,GBP,0.8492,75.57,441,39249.0,15741,0.028,188.19,365.26,0.0727,45000,2,0,0
2024-01-09,UK,+10%,2,106,9,0,0,89.0,0.0,89.0,GBP,0.8427,75.0,493,43877.0,16561,0.0298,181.3,383.64,0.0502,45000,2,1,0
2024-01-10,UK,+10%,2,106,10,0,0,89.0,0.0,89.0,GBP,0.8485,75.51,510,45390.0,16852,0.0303,159.98,368.92,0.0722,45000,2,2,0
2024-01-11,UK,+10%,2,106,11,0,0,89.0,0.0,89.0,GBP,0.8524,75.86,518,46102.0,14565,0.0356,225.46,373.79,0.0731,45000,2,3,0
2024-01-12,UK,+10%,2,106,12,0,0,89.0,0.0,89.0,GBP,0.8554,76.13,543,48327.0,15417,0.0352,185.1,358.88,0.0684,45000,2,4,0
2024-01-13,UK,+10%,2,106,13,0,0,89.0,0.0,89.0,GBP,0.8542,76.03,572,50908.0,18337,0.0312,172.42,366.04,0.0528,45000,2,5,1
2024-01-14,UK,+10%,2,106,14,0,0,89.0,0.0,89.0,GBP,0.8505,75.7,523,46547.0,15715,0.0333,225.42,366.11,0.0651,45000,2,6,1
2024-01-15,UK,+10%,2,106,15,0,0,89.0,0.0,89.0,GBP,0.846,75.29,513,45657.0,16559,0.031,192.15,367.86,0.0688,45000,3,0,0
2024-01-16,UK,+10%,2,106,16,0,0,89.0,0.0,89.0,GBP,0.8528,75.9,492,43788.0,14869,0.0331,205.84,369.17,0.0541,45000,3,1,0
2024-01-17,UK,+10%,2,106,17,0,0,89.0,0.0,89.0,GBP,0.8544,76.04,512,45568.0,16856,0.0304,187.97,370.43,0.0673,45000,3,2,0
2024-01-18,UK,+10%,2,106,18,0,0,89.0,0.0,89.0,GBP,0.852,75.83,533,47437.0,15372,0.0347,144.37,378.65,0.0781,45000,3,3,0
2024-01-19,UK,+10%,2,106,19,0,0,89.0,0.0,89.0,GBP,0.8515,75.78,546,48594.0,17353,0.0315,224.74,373.2,0.0752,45000,3,4,0
2024-01-20,UK,+10%,2,106,20,0,0,89.0,0.0,89.0,GBP,0.8526,75.88,536,47704.0,17788,0.0301,188.86,380.1,0.076,45000,3,5,1
2024-01-21,UK,+10%,2,106,21,0,0,89.0,0.0,89.0,GBP,0.8606,76.6,547,48683.0,16476,0.0332,205.32,360.95,0.0703,45000,3,6,1
2024-01-22,UK,+10%,2,106,22,0,0,89.0,0.0,89.0,GBP,0.851,75.73,519,46191.0,15659,0.0331,182.98,358.42,0.0657,45000,4,0,0
2024-01-23,UK,+10%,2,106,23,0,0,89.0,0.0,89.0,GBP,0.8428,75.01,477,42453.0,13842,0.0345,212.75,372.19,0.0627,45000,4,1,0
2024-01-24,UK,+10%,2,106,24,0,0,89.0,0.0,89.0,GBP,0.8591,76.46,480,42720.0,15294,0.0314,185.61,368.56,0.0691,45000,4,2,0
2024-01-25,UK,+10%,2,106,25,0,0,89.0,0.0,89.0,GBP,0.8516,75.79,517,46013.0,16053,0.0322,185.14,380.83,0.0612,45000,4,3,0
2024-01-26,UK,+10%,2,106,26,0,0,89.0,0.0,89.0,GBP,0.8613,76.65,555,49395.0,19827,0.028,177.28,375.94,0.0705,45000,4,4,0
2024-01-27,UK,+10%,2,106,27,0,0,89.0,0.0,89.0,GBP,0.8607,76.6,555,49395.0,14411,0.0385,193.28,380.5,0.0695,45000,4,5,1
2024-01-28,UK,+10%,2,106,28,0,0,89.0,0.0,89.0,GBP,0.8457,75.27,539,47971.0,18142,0.0297,179.93,374.37,0.0595,45000,4,6,1
2024-01-29,UK,+10%,2,106,29,0,0,89.0,0.0,89.0,GBP,0.8602,76.56,474,42186.0,12683,0.0374,190.28,353.96,0.0551,45000,5,0,0
2024-01-30,UK,+10%,2,106,30,0,0,89.0,0.0,89.0,GBP,0.8486,75.53,513,45657.0,17181,0.0299,229.95,366.31,0.0664,45000,5,1,0
2024-01-31,UK,+10%,2,106,31,0,0,89.0,0.0,89.0,GBP,0.8563,76.21,510,45390.0,15034,0.0339,180.11,366.18,0.0616,45000,5,2,0
2024-02-01,UK,+10%,2,106,32,0,0,89.0,0.0,89.0,GBP,0.8542,76.03,540,48060.0,14644,0.0369,202.04,368.98,0.0685,45000,5,3,0
2024-02-02,UK,+10%,2,106,33,0,0,89.0,0.0,89.0,GBP,0.8533,75.94,529,47081.0,17104,0.0309,219.53,369.34,0.0546,45000,5,4,0
2024-02-03,UK,+10%,2,106,34,0,0,89.0,0.0,89.0,GBP,0.8555,76.14,577,51353.0,18525,0.0311,211.92,371.08,0.0745,45000,5,5,1
2024-02-04,UK,+10%,2,106,35,0,0,89.0,0.0,89.0,GBP,0.8571,76.29,573,50997.0,16976,0.0338,206.13,367.71,0.0595,45000,5,6,1
2024-02-05,UK,+10%,2,106,36,0,0,89.0,0.0,89.0,GBP,0.8519,75.82,465,41385.0,15645,0.0297,178.05,374.84,0.0592,45000,6,0,0
2024-02-06,UK,+10%,2,106,37,0,0,89.0,0.0,89.0,GBP,0.8504,75.69,436,38804.0,13494,0.0323,213.15,355.86,0.062,45000,6,1,0
2024-02-07,UK,+10%,2,106,38,0,0,89.0,0.0,89.0,GBP,0.8544,76.04,514,45746.0,19622,0.0262,208.36,379.29,0.0704,45000,6,2,0
2024-02-08,UK,+10%,2,106,39,0,0,89.0,0.0,89.0,GBP,0.8593,76.48,478,42542.0,14926,0.032,188.76,371.13,0.0578,45000,6,3,0
2024-02-09,UK,+10%,2,106,40,0,0,89.0,0.0,89.0,GBP,0.8458,75.28,518,46102.0,16728,0.031,198.43,358.11,0.0577,45000,6,4,0
2024-02-10,UK,+10%,2,106,41,0,0,89.0,0.0,89.0,GBP,0.8451,75.21,583,51887.0,18215,0.032,190.45,366.74,0.07,45000,6,5,1
2024-02-11,UK,+10%,2,106,42,0,0,89.0,0.0,89.0,GBP,0.8445,75.16,517,46013.0,15388,0.0336,182.47,374.19,0.0751,45000,6,6,1
2024-02-12,UK,+10%,2,106,43,0,0,89.0,0.0,89.0,GBP,0.8559,76.17,472,42008.0,15132,0.0312,171.31,369.33,0.0684,45000,7,0,0
2024-02-13,UK,+10%,2,106,44,0,0,89.0,0.0,89.0,GBP,0.85,75.65,463,41207.0,13617,0.034,183.61,373.11,0.063,45000,7,1,0
2024-02-14,UK,+10%,2,106,45,0,0,89.0,0.0,89.0,GBP,0.8471,75.39,472,42008.0,14919,0.0316,204.96,350.17,0.0599,45000,7,2,0
2024-02-15,UK,+10%,2,106,46,0,0,89.0,0.0,89.0,GBP,0.8514,75.78,455,40495.0,14677,0.031,188.86,380.92,0.0652,45000,7,3,0
2024-02-16,UK,+10%,2,106,47,0,0,89.0,0.0,89.0,GBP,0.8603,76.57,521,46369.0,15176,0.0343,209.0,375.46,0.0602,45000,7,4,0
2024-02-17,UK,+10%,2,106,48,0,0,89.0,0.0,89.0,GBP,0.8508,75.72,566,50374.0,15470,0.0366,199.31,371.85,0.0678,45000,7,5,1
2024-02-18,UK,+10%,2,106,49,0,0,89.0,0.0,89.0,GBP,0.8526,75.88,542,48238.0,20394,0.0266,219.98,368.04,0.0631,45000,7,6,1
2024-02-19,UK,+10%,2,106,50,0,0,89.0,0.0,89.0,GBP,0.8515,75.78,488,43432.0,16357,0.0298,184.0,373.78,0.0663,45000,8,0,0
2024-02-20,UK,+10%,2,106,51,0,0,89.0,0.0,89.0,GBP,0.8465,75.34,444,39516.0,14908,0.0298,194.55,362.89,0.052,45000,8,1,0
2024-02-21,UK,+10%,2,106,52,0,0,89.0,0.0,89.0,GBP,0.8373,74.52,508,45212.0,14637,0.0347,197.79,377.6,0.0668,45000,8,2,0
2024-02-22,UK,+10%,2,106,53,0,0,89.0,0.0,89.0,GBP,0.8471,75.39,477,42453.0,14956,0.0319,168.95,365.13,0.0615,45000,8,3,0
2024-02-23,UK,+10%,2,106,54,0,0,89.0,0.0,89.0,GBP,0.8488,75.55,538,47882.0,19154,0.0281,179.7,363.51,0.0671,45000,8,4,0
2024-02-24,UK,+10%,2,106,55,0,0,89.0,0.0,89.0,GBP,0.857,76.27,585,52065.0,18561,0.0315,179.43,368.45,0.0651,45000,8,5,1
2024-02-25,UK,+10%,2,106,56,0,0,89.0,0.0,89.0,GBP,0.8523,75.85,540,48060.0,18436,0.0293,190.38,367.19,0.0634,45000,8,6,1
2024-02-26,UK,+10%,2,106,57,0,0,89.0,0.0,89.0,GBP,0.8441,75.13,495,44055.0,16597,0.0298,208.59,370.72,0.0701,45000,9,0,0
2024-02-27,UK,+10%,2,106,58,0,0,89.0,0.0,89.0,GBP,0.8479,75.47,467,41563.0,19743,0.0237,152.8,369.1,0.0686,45000,9,1,0
2024-02-28,UK,+10%,2,106,59,0,0,89.0,0.0,89.0,GBP,0.8511,75.75,512,45568.0,17664,0.029,238.54,357.45,0.0595,45000,9,2,0
2024-02-29,UK,+10%,2,106,60,0,0,89.0,0.0,89.0,GBP,0.8457,75.27,517,46013.0,14973,0.0345,169.89,378.61,0.0576,45000,9,3,0
2024-03-01,UK,+10%,2,106,61,0,0,89.0,0.0,89.0,GBP,0.856,76.18,612,54468.0,17195,0.0356,203.96,356.01,0.0661,45000,9,4,0
2024-03-02,UK,+10%,2,106,62,0,0,89.0,0.0,89.0,GBP,0.8561,76.19,595,52955.0,19037,0.0313,196.3,360.72,0.0732,45000,9,5,1
2024-03-03,UK,+10%,2,106,63,0,0,89.0,0.0,89.0,GBP,0.8394,74.71,559,49751.0,15572,0.0359,150.98,381.02,0.0732,45000,9,6,1
2024-03-04,UK,+10%,2,106,64,0,0,89.0,0.0,89.0,GBP,0.858,76.37,511,45479.0,15268,0.0335,193.57,363.97,0.0594,45000,10,0,0
2024-03-05,UK,+10%,2,106,65,0,0,89.0,0.0,89.0,GBP,0.8521,75.84,510,45390.0,14908,0.0342,182.54,373.14,0.0725,45000,10,1,0
2024-03-06,UK,+10%,2,106,66,0,0,89.0,0.0,89.0,GBP,0.8559,76.18,561,49929.0,15815,0.0355,207.38,368.61,0.064,45000,10,2,0
2024-03-07,UK,+10%,2,106,67,0,0,89.0,0.0,89.0,GBP,0.8522,75.84,565,50285.0,15167,0.0373,176.88,362.69,0.07,45000,10,3,0
2024-03-08,UK,+10%,2,106,68,0,0,89.0,0.0,89.0,GBP,0.8538,75.98,597,53133.0,17669,0.0338,214.69,377.67,0.0618,45000,10,4,0
2024-03-09,UK,+10%,2,106,69,0,0,89.0,0.0,89.0,GBP,0.8578,76.34,631,56159.0,17292,0.0365,211.52,374.76,0.0631,45000,10,5,1
2024-03-10,UK,+10%,2,106,70,0,0,89.0,0.0,89.0,GBP,0.8483,75.5,595,52955.0,18712,0.0318,188.92,370.39,0.0671,45000,10,6,1
2024-03-11,UK,+10%,2,106,71,0,0,89.0,0.0,89.0,GBP,0.8642,76.92,494,43966.0,16948,0.0291,201.24,365.79,0.0736,45000,11,0,0
2024-03-12,UK,+10%,2,106,72,0,0,89.0,0.0,89.0,GBP,0.8373,74.52,475,42275.0,14601,0.0325,185.07,363.74,0.0785,45000,11,1,0
2024-03-13,UK,+10%,2,106,73,0,0,89.0,0.0,89.0,GBP,0.8601,76.55,518,46102.0,15077,0.0344,187.06,360.54,0.0596,45000,11,2,0
2024-03-14,UK,+10%,2,106,74,0,0,89.0,0.0,89.0,GBP,0.8479,75.46,557,49573.0,19858,0.028,184.23,359.43,0.063,45000,11,3,0
2024-03-15,UK,+10%,2,106,75,0,0,89.0,0.0,89.0,GBP,0.8504,75.69,579,51531.0,16367,0.0354,163.49,368.1,0.0657,45000,11,4,0
2024-03-16,UK,+10%,2,106,76,0,0,89.0,0.0,89.0,GBP,0.841,74.85,637,56693.0,17766,0.0359,184.97,365.31,0.066,45000,11,5,1
2024-03-17,UK,+10%,2,106,77,0,0,89.0,0.0,89.0,GBP,0.8457,75.26,632,56248.0,20483,0.0309,148.0,367.24,0.0798,45000,11,6,1
2024-03-18,UK,+10%,2,106,78,0,0,89.0,0.0,89.0,GBP,0.8531,75.93,579,51531.0,17290,0.0335,179.54,362.54,0.0609,45000,12,0,0
2024-03-19,UK,+10%,2,106,79,0,0,89.0,0.0,89.0,GBP,0.8432,75.05,581,51709.0,20741,0.028,195.26,362.87,0.0664,45000,12,1,0
2024-03-20,UK,+10%,2,106,80,0,0,89.0,0.0,89.0,GBP,0.8543,76.03,492,43788.0,13901,0.0354,210.63,369.44,0.0663,45000,12,2,0
2024-03-21,UK,+10%,2,106,81,0,0,89.0,0.0,89.0,GBP,0.8507,75.71,489,43521.0,15284,0.032,193.24,368.83,0.0536,45000,12,3,0
2024-03-22,UK,+10%,2,106,82,0,0,89.0,0.0,89.0,GBP,0.8595,76.5,515,45835.0,14955,0.0344,163.11,370.27,0.0597,45000,12,4,0
2024-03-23,UK,+10%,2,106,83,0,0,89.0,0.0,89.0,GBP,0.8347,74.28,528,46992.0,17175,0.0307,168.83,365.93,0.0675,45000,12,5,1
2024-03-24,UK,+10%,2,106,84,0,0,89.0,0.0,89.0,GBP,0.849,75.57,512,45568.0,17650,0.029,223.26,365.5,0.0672,45000,12,6,1
2024-03-25,UK,+10%,2,106,85,0,0,89.0,0.0,89.0,GBP,0.8609,76.62,469,41741.0,13332,0.0352,193.29,358.07,0.0514,45000,13,0,0
2024-03-26,UK,+10%,2,106,86,0,0,89.0,0.0,89.0,GBP,0.8532,75.94,475,42275.0,15829,0.03,185.06,368.55,0.0616,45000,13,1,0
2024-03-27,UK,+10%,2,106,87,0,0,89.0,0.0,89.0,GBP,0.8575,76.32,510,45390.0,15893,0.0321,181.32,375.55,0.0651,45000,13,2,0
2024-03-28,UK,+10%,2,106,88,0,0,89.0,0.0,89.0,GBP,0.852,75.83,526,46814.0,16267,0.0323,194.42,379.92,0.0582,45000,13,3,0
2024-03-29,UK,+10%,2,106,89,0,0,89.0,0.0,89.0,GBP,0.8479,75.46,549,48861.0,18563,0.0296,182.68,374.78,0.0637,45000,13,4,0
2024-03-30,UK,+10%,2,106,90,0,0,89.0,0.0,89.0,GBP,0.8529,75.9,569,50641.0,17353,0.0328,186.83,371.18,0.0556,45000,13,5,1
2024-03-31,UK,+10%,2,106,91,0,0,89.0,0.0,89.0,GBP,0.839,74.67,551,49039.0,15684,0.0351,232.99,381.87,0.0661,45000,13,6,1
2024-04-01,UK,+10%,2,106,92,0,0,89.0,0.0,89.0,GBP,0.8498,75.63,541,48149.0,16821,0.0322,192.16,362.44,0.0708,45000,14,0,0
2024-04-02,UK,+10%,2,106,93,0,0,89.0,0.0,89.0,GBP,0.8476,75.44,557,49573.0,16320,0.0341,211.59,379.67,0.0736,45000,14,1,0
2024-04-03,UK,+10%,2,106,94,0,0,89.0,0.0,89.0,GBP,0.8651,76.99,540,48060.0,15830,0.0341,216.39,380.62,0.0653,45000,14,2,0
2024-04-04,UK,+10%,2,106,95,0,0,89.0,0.0,89.0,GBP,0.8446,75.17,540,48060.0,16814,0.0321,188.28,381.83,0.0687,45000,14,3,0
